route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
22,1382_SO,1382_1816,Šidlovec,,0,,259293,0,0
22,1382_SO,1382_1817,Šidlovec,,0,,259293,0,0
22,1382_SO,1382_1818,Šidlovec,,0,,259290,0,0
22,1382_SO,1382_1819,Šidlovec,,0,,259293,0,0
38,1382_NE,1382_182,Sibírska,,1,,259488,0,0
22,1382_SO,1382_1820,Šidlovec,,0,,259293,0,0
22,1382_SO,1382_1822,Teriakovce,,1,,259291,0,0
38,1382_NE,1382_1823,Sibírska,,1,,259488,0,0
44,1382_PD,1382_1824,Kysucká-Solivar DULOVA VES,,1,,259537,0,0
22,1382_SO,1382_1825,Teriakovce,,1,,259291,0,0
22,1382_SO,1382_1826,Trojica,,0,,259289,0,0
1,1382_SO,1382_1827,Solivar,,1,,258948,0,0
1,1382_NE,1382_1828,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1829,Solivar,,1,,258948,0,0
5,1382_SO,1382_183,Bajkalská,,0,,258994,0,0
1,1382_NE,1382_1830,Solivar,,1,,258948,0,0
1,1382_NE,1382_1831,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1832,Solivar,,1,,258948,0,0
1,1382_NE,1382_1833,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1834,Solivar,,1,,258948,0,0
1,1382_NE,1382_1835,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1836,Solivar,,1,,258948,0,0
1,1382_NE,1382_1837,Nižná Šebastová,,0,,258958,0,0
12,1382_SO,1382_1838,Dúbravská,,0,,259107,0,0
1,1382_NE,1382_1839,Solivar,,1,,258948,0,0
5,1382_SO,1382_184,Bajkalská,,0,,258994,0,0
1,1382_NE,1382_1840,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1841,Solivar,,1,,258948,0,0
1,1382_NE,1382_1842,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1843,Solivar,,1,,258948,0,0
1,1382_NE,1382_1844,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1845,Solivar,,1,,258948,0,0
1,1382_NE,1382_1847,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1848,Solivar,,1,,258948,0,0
1,1382_NE,1382_1849,Nižná Šebastová,,0,,258958,0,0
5,1382_SO,1382_185,Bajkalská,,0,,258994,0,0
1,1382_NE,1382_1850,Solivar,,1,,258948,0,0
1,1382_NE,1382_1851,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1852,Solivar,,1,,258948,0,0
38,1382_NE,1382_1853,Sídlisko III,,0,,259487,0,0
1,1382_NE,1382_1854,Nižná Šebastová,,0,,258958,0,0
38,1382_NE,1382_1855,Sibírska,,1,,259488,0,0
1,1382_NE,1382_1856,Solivar,,1,,258948,0,0
38,1382_NE,1382_1857,Sídlisko III,,0,,259487,0,0
1,1382_NE,1382_1858,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1859,Solivar,,1,,258948,0,0
21,1382_SO,1382_186,Trojica,,0,,259276,0,0
1,1382_NE,1382_1860,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1861,Solivar,,1,,258948,0,0
12,1382_SO,1382_1862,Sibírska,,1,,259112,0,0
38,1382_NE,1382_1863,Sibírska,,1,,259488,0,0
1,1382_NE,1382_1864,Nižná Šebastová,,0,,258954,0,0
38,1382_NE,1382_1866,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_1867,Sibírska,,1,,259488,0,0
1,1382_NE,1382_1868,Solivar,,1,,258948,0,0
1,1382_NE,1382_1869,Nižná Šebastová,,0,,258958,0,0
21,1382_SO,1382_187,Fintice,,1,,259280,0,0
1,1382_NE,1382_1870,Solivar,,1,,258948,0,0
1,1382_NE,1382_1871,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1872,Solivar,,1,,258948,0,0
38,1382_NE,1382_1873,Sídlisko III,,0,,259487,0,0
1,1382_NE,1382_1874,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1875,Solivar,,1,,258948,0,0
1,1382_NE,1382_1876,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1877,Solivar,,1,,258948,0,0
1,1382_NE,1382_1878,Nižná Šebastová,,0,,258958,0,0
21,1382_SO,1382_188,Trojica -> 23 Malý Šariš,,0,,259283,0,0
38,1382_NE,1382_1880,Sibírska,,1,,259488,0,0
1,1382_NE,1382_1881,Solivar,,1,,258948,0,0
1,1382_NE,1382_1882,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1883,Solivar,,1,,258948,0,0
1,1382_NE,1382_1884,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1885,Solivar,,1,,258948,0,0
1,1382_NE,1382_1886,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1887,Solivar,,1,,258948,0,0
1,1382_NE,1382_1888,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1889,Solivar,,1,,258948,0,0
14,1382_SO,1382_189,Č.most-Kpt.Nálepku,,0,,259178,0,0
1,1382_NE,1382_1890,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1891,Solivar,,1,,258948,0,0
1,1382_NE,1382_1892,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1893,Solivar,,1,,258948,0,0
1,1382_NE,1382_1894,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_1895,Solivar,,1,,258948,0,0
1,1382_NE,1382_1896,Nižná Šebastová,,0,,258958,0,0
38,1382_NE,1382_1897,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_1898,Sibírska,,1,,259488,0,0
10,1382_PD,1382_1899,Sibírska,,1,,259078,0,0
8,1382_SO,1382_19,Sibírska,,1,,259019,0,0
21,1382_SO,1382_190,Fintice,,1,,259280,0,0
46,1382_NE,1382_1901,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_1902,Žel.stanica-Ľubotice,,0,,259572,0,0
38,1382_NE,1382_1903,Sídlisko III,,0,,259487,0,0
28,1382_NE,1382_1904,Šváby-Delňa,,1,,259402,0,0
45,1382_NE,1382_1905,V.Šariš-Kanaš,,0,,259555,0,0
45,1382_NE,1382_1906,Kanaš,,1,,259543,0,0
14,1382_NE,1382_1907,Sabinovská,,1,,259184,0,0
32,1382_NE,1382_1908,Trojica-Cemjata,,0,,259424,0,0
38,1382_NE,1382_1909,Sibírska,,1,,259488,0,0
24,1382_SO,1382_191,Haniska,,1,,259347,0,0
38,1382_NE,1382_1910,Sídlisko III,,0,,259487,0,0
14,1382_NE,1382_1911,Záborské,,1,,259181,0,0
14,1382_NE,1382_1912,Kanaš,,0,,259164,0,0
14,1382_NE,1382_1913,Trojica-Sibírska,,1,,259168,0,0
32,1382_NE,1382_1914,Sibírska,,1,,259428,0,0
32,1382_NE,1382_1915,Trojica-Cemjata,,0,,259424,0,0
27,1382_NE,1382_1916,Hviezdna,,0,,259373,0,0
38,1382_NE,1382_1917,Sibírska,,1,,259488,0,0
46,1382_NE,1382_1918,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_1919,"Solivar, ďalej ako linka 1",,0,,259567,0,0
24,1382_SO,1382_192,Kpt.Nálepku,,0,,259343,0,0
38,1382_NE,1382_1920,Sídlisko III,,0,,259487,0,0
22,1382_NE,1382_1921,Šidlovec,,0,,259295,0,0
1,1382_NE,1382_1922,Nižná Šebastová,,0,,258958,0,0
12,1382_NE,1382_1923,Sibírska,,1,,259108,0,0
1,1382_NE,1382_1924,Solivar,,1,,258948,0,0
12,1382_NE,1382_1926,Dúbravská,,0,,259107,0,0
38,1382_NE,1382_1927,Sibírska,,1,,259488,0,0
18,1382_NE,1382_1928,Čierny most,,1,,259259,0,0
12,1382_NE,1382_1929,Sibírska,,1,,259112,0,0
5,1382_SO,1382_193,Bajkalská,,0,,258994,0,0
12,1382_NE,1382_1930,Dúbravská,,0,,259107,0,0
12,1382_NE,1382_1931,Sibírska,,1,,259112,0,0
14,1382_NE,1382_1932,Kanaš,,0,,259183,0,0
14,1382_NE,1382_1933,Trojica-Sibírska,,1,,259168,0,0
32,1382_NE,1382_1934,Sibírska,,1,,259428,0,0
32,1382_NE,1382_1935,Trojica-Cemjata,,0,,259424,0,0
12,1382_NE,1382_1936,Dúbravská,,0,,259107,0,0
38,1382_NE,1382_1937,Sídlisko III,,0,,259487,0,0
46,1382_NE,1382_1938,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_1939,Kpt.Nálepku,,0,,259573,0,0
5,1382_SO,1382_194,Bajkalská,,0,,258994,0,0
24,1382_SO,1382_1940,Haniska,,1,,259352,0,0
22,1382_NE,1382_1941,Teriakovce,,1,,259291,0,0
22,1382_NE,1382_1942,Šidlovec,,0,,259290,0,0
24,1382_SO,1382_1944,Trojica,,0,,259355,0,0
22,1382_NE,1382_1945,Šidlovec,,0,,259293,0,0
22,1382_NE,1382_1947,Šidlovec,,0,,259293,0,0
22,1382_NE,1382_1948,Teriakovce,,1,,259299,0,0
32,1382_NE,1382_1949,Trojica-Cemjata,,0,,259424,0,0
2,1382_PD,1382_195,Budovateľská,,1,,258963,0,0
38,1382_NE,1382_1950,Sibírska,,1,,259488,0,0
12,1382_NE,1382_1951,Sibírska,,1,,259112,0,0
12,1382_NE,1382_1952,Dúbravská,,0,,259107,0,0
18,1382_NE,1382_1953,Čierny most,,1,,259259,0,0
41,1382_SO,1382_1954,Surdok,,0,,259518,0,0
12,1382_NE,1382_1955,Sibírska,,1,,259112,0,0
12,1382_NE,1382_1956,Dúbravská,,0,,259107,0,0
14,1382_NE,1382_1957,Kanaš,,0,,259183,0,0
14,1382_NE,1382_1958,Trojica-Sibírska,,1,,259168,0,0
32,1382_NE,1382_1959,Sibírska,,1,,259428,0,0
32,1382_NE,1382_1960,Trojica-Cemjata,,0,,259424,0,0
12,1382_NE,1382_1961,Sibírska,,1,,259112,0,0
12,1382_NE,1382_1962,Dúbravská,,0,,259107,0,0
46,1382_NE,1382_1963,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_1964,Kpt.Nálepku,,0,,259573,0,0
44,1382_PD,1382_1965,Kpt.Nálepku,,0,,259534,0,0
22,1382_NE,1382_1966,Šidlovec,,0,,259290,0,0
22,1382_NE,1382_1968,Šidlovec,,0,,259293,0,0
13,1382_SO,1382_197,SEVERNÁ PODHRADÍK,,1,,259132,0,0
22,1382_NE,1382_1970,Šidlovec,,0,,259293,0,0
22,1382_NE,1382_1972,Šidlovec,,0,,259293,0,0
22,1382_NE,1382_1973,Pod Šalgovíkom,,1,,259294,0,0
22,1382_PD,1382_1974,Trojica-Jazdecká Sídlisko III,,0,,259318,0,0
12,1382_NE,1382_1975,Sibírska,,1,,259112,0,0
12,1382_NE,1382_1976,Dúbravská,,0,,259107,0,0
14,1382_NE,1382_1977,Záborské,,1,,259181,0,0
12,1382_NE,1382_1978,Sibírska,,1,,259112,0,0
11,1382_NE,1382_198,Na Rúrkach,,0,,259085,0,0
14,1382_NE,1382_1981,Kanaš,,0,,259164,0,0
14,1382_NE,1382_1982,Železničná stanica,,1,,259157,0,0
22,1382_NE,1382_1983,Teriakovce,,1,,259291,0,0
22,1382_NE,1382_1984,Šidlovec,,0,,259290,0,0
22,1382_NE,1382_1986,Šidlovec,,0,,259293,0,0
38,1382_NE,1382_1988,Sídlisko III,,0,,259487,0,0
24,1382_SO,1382_1989,Haniska,,1,,259347,0,0
2,1382_PD,1382_199,Obrancov mieru,,0,,258961,0,0
38,1382_NE,1382_1990,Sibírska,,1,,259488,0,0
22,1382_NE,1382_1991,Šidlovec,,0,,259293,0,0
24,1382_SO,1382_1992,Kpt.Nálepku,,0,,259343,0,0
5,1382_PD,1382_1993,Bajkalská,,0,,258981,0,0
18,1382_SO,1382_1995,Čierny most,,1,,259248,0,0
22,1382_NE,1382_1997,Šidlovec,,0,,259293,0,0
18,1382_SO,1382_1998,Čierny most,,1,,259248,0,0
18,1382_SO,1382_1999,Záborské,,1,,259257,0,0
8,1382_SO,1382_20,Sídlisko III,,0,,259020,0,0
29,1382_NE,1382_200,Nemocnica,,1,,259415,0,0
18,1382_SO,1382_2000,Čierny most,,1,,259248,0,0
18,1382_SO,1382_2001,Čierny most,,1,,259259,0,0
18,1382_SO,1382_2002,Čierny most,,1,,259248,0,0
18,1382_SO,1382_2003,Záborské,,1,,259257,0,0
22,1382_NE,1382_2004,Teriakovce,,1,,259299,0,0
18,1382_SO,1382_2005,Čierny most,,1,,259259,0,0
18,1382_SO,1382_2006,Čierny most,,1,,259248,0,0
18,1382_SO,1382_2007,Ruská Nová Ves,,1,,259245,0,0
18,1382_SO,1382_2008,Cemjata,,0,,259240,0,0
36,1382_NE,1382_2009,Trojica-Cemjata,,0,,259471,0,0
18,1382_SO,1382_2011,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2012,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2013,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2014,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2015,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2016,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2018,Cemjata,,0,,259240,0,0
18,1382_SO,1382_2019,Cemjata,,0,,259240,0,0
13,1382_PD,1382_202,Podhradík,,1,,259134,0,0
18,1382_SO,1382_2020,Cemjata,,0,,259240,0,0
14,1382_NE,1382_2021,Záborské,,1,,259181,0,0
14,1382_NE,1382_2022,Kanaš,,0,,259164,0,0
14,1382_NE,1382_2023,Trojica-Sibírska,,1,,259168,0,0
32,1382_NE,1382_2024,Sibírska,,1,,259428,0,0
32,1382_NE,1382_2025,Trojica-Cemjata,,0,,259424,0,0
46,1382_NE,1382_2028,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_2029,"Solivar, ďalej ako linka 1",,0,,259567,0,0
21,1382_SO,1382_203,Trojica -> 23 Malý Šariš,,0,,259283,0,0
1,1382_NE,1382_2030,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_2031,Solivar,,1,,258948,0,0
41,1382_SO,1382_2032,Borkút,,1,,259517,0,0
45,1382_NE,1382_2033,Švábska,,1,,259559,0,0
13,1382_SO,1382_2034,ČIERNY MOST NEMOCNICA-DP,,0,,259137,0,0
22,1382_NE,1382_2035,Teriakovce,,1,,259292,0,0
27,1382_NE,1382_2036,Terchovská,,1,,259370,0,0
46,1382_NE,1382_2037,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_2038,Čierny most,,0,,259566,0,0
46,1382_NE,1382_2039,Ruská Nová Ves,,1,,259574,0,0
46,1382_NE,1382_2040,Kpt.Nálepku,,0,,259573,0,0
42,1382_SO,1382_2041,Borkút,,1,,259527,0,0
42,1382_SO,1382_2042,Kpt.Nálepku,,0,,259528,0,0
24,1382_SO,1382_2043,Haniska,,1,,259347,0,0
24,1382_SO,1382_2044,Kpt.Nálepku,,0,,259343,0,0
24,1382_NE,1382_2047,Haniska,,1,,259347,0,0
41,1382_SO,1382_2048,Surdok,,0,,259518,0,0
41,1382_SO,1382_2049,Borkút,,1,,259517,0,0
42,1382_SO,1382_2050,Borkút,,1,,259527,0,0
13,1382_SO,1382_2051,Podhradík,,1,,259134,0,0
42,1382_SO,1382_2052,Kpt.Nálepku,,0,,259528,0,0
24,1382_SO,1382_2053,Haniska,,1,,259347,0,0
24,1382_SO,1382_2055,Kpt.Nálepku,,0,,259343,0,0
13,1382_SO,1382_2056,SEVERNÁ PODHRADÍK,,1,,259135,0,0
13,1382_SO,1382_2057,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
13,1382_SO,1382_2058,Čierny most,,0,,259129,0,0
15,1382_NE,1382_2061,Za Kalváriou,,0,,259212,0,0
15,1382_NE,1382_2062,Hlavná ->24 Haniska,,1,,259220,0,0
24,1382_NE,1382_2063,Haniska,,1,,259352,0,0
24,1382_NE,1382_2064,Trojica,,0,,259355,0,0
41,1382_NE,1382_2065,Surdok,,0,,259518,0,0
41,1382_NE,1382_2066,Borkút,,1,,259517,0,0
42,1382_NE,1382_2067,Borkút,,1,,259527,0,0
42,1382_NE,1382_2069,Kpt.Nálepku,,0,,259528,0,0
24,1382_NE,1382_2070,Haniska,,1,,259347,0,0
24,1382_NE,1382_2072,Kpt.Nálepku,,0,,259343,0,0
41,1382_NE,1382_2075,Surdok,,0,,259518,0,0
41,1382_NE,1382_2076,Borkút,,1,,259517,0,0
24,1382_NE,1382_2077,Kpt.Nálepku,,0,,259343,0,0
21,1382_SO,1382_208,Fintice,,1,,259280,0,0
4,1382_PD,1382_2081,Sídlisko III,,0,,258972,0,0
15,1382_NE,1382_2084,Nemocnica,,1,,259217,0,0
13,1382_PD,1382_2087,Severná,,1,,259141,0,0
4,1382_PD,1382_2089,Sídlisko III,,0,,258972,0,0
22,1382_NE,1382_2094,Trojica,,0,,259289,0,0
22,1382_NE,1382_2095,Šidlovec,,0,,259293,0,0
21,1382_PD,1382_2096,Šarišské Lúky,,0,,259281,0,0
28,1382_NE,1382_2097,Ľubotice,,0,,259383,0,0
8,1382_SO,1382_21,Sídlisko III,,0,,259020,0,0
29,1382_NE,1382_210,Sídlisko III,,0,,259417,0,0
42,1382_NE,1382_2104,Borkút,,1,,259527,0,0
42,1382_NE,1382_2105,Kpt.Nálepku,,0,,259528,0,0
24,1382_NE,1382_2107,Haniska,,1,,259347,0,0
24,1382_NE,1382_2109,Kpt.Nálepku,,0,,259343,0,0
13,1382_NE,1382_2112,SEVERNÁ PODHRADÍK,,1,,259135,0,0
13,1382_PD,1382_2115,ČIERNY MOST NEMOCNICA-DP,,0,,259149,0,0
21,1382_SO,1382_212,Trojica -> 23 Malý Šariš,,0,,259283,0,0
29,1382_NE,1382_214,Nemocnica,,1,,259415,0,0
22,1382_NE,1382_2150,Šidlovec,,0,,259300,0,0
22,1382_NE,1382_2151,Železničná stanica Sibírska,,1,,259304,0,0
N1,1382_SO,1382_2153,Solivar-Pod Šalgovíkom,,1,,259601,0,0
N1,1382_SO,1382_2154,Sídlisko III,,0,,259602,0,0
N1,1382_SO,1382_2155,Solivar-Pod Šalgovíkom,,1,,259601,0,0
N1,1382_SO,1382_2156,Sídlisko III,,0,,259602,0,0
N1,1382_SO,1382_2157,Solivar-Pod Šalgovíkom,,1,,259601,0,0
N1,1382_SO,1382_2158,Sídlisko III,,0,,259602,0,0
N1,1382_SO,1382_2159,Solivar-Pod Šalgovíkom,,1,,259601,0,0
22,1382_PD,1382_216,Šidlovec,,0,,259290,0,0
N1,1382_SO,1382_2160,Sídlisko III,,0,,259602,0,0
N1,1382_SO,1382_2161,Solivar-Pod Šalgovíkom,,1,,259601,0,0
N1,1382_SO,1382_2162,Sídlisko III Dopravný podnik,,0,,259603,0,0
1,1382_NE,1382_2164,Solivar,,1,,258948,0,0
N2,1382_SO,1382_2165,Sídlisko III,,0,,259608,0,0
N2,1382_SO,1382_2166,Sibírska Nižná Šebastová,,1,,259609,0,0
N2,1382_SO,1382_2167,Sídlisko III,,0,,259608,0,0
N2,1382_SO,1382_2168,Sibírska Nižná Šebastová,,1,,259609,0,0
N2,1382_SO,1382_2169,Sídlisko III,,0,,259608,0,0
N2,1382_SO,1382_2170,Sibírska Nižná Šebastová,,1,,259609,0,0
N2,1382_SO,1382_2173,Sídlisko III,,0,,259608,0,0
N2,1382_SO,1382_2174,Sibírska Nižná Šebastová,,1,,259609,0,0
N2,1382_SO,1382_2175,Sídlisko III,,0,,259608,0,0
N2,1382_SO,1382_2176,Sibírska Podhradík,,1,,259605,0,0
22,1382_NE,1382_2178,Trojica-Cemjata,,0,,259307,0,0
22,1382_SO,1382_2179,Trojica-Cemjata,,0,,259307,0,0
29,1382_NE,1382_218,Sídlisko III,,0,,259417,0,0
22,1382_SO,1382_2180,Šidlovec,,0,,259300,0,0
22,1382_SO,1382_2181,Šalgovík,,1,,259303,0,0
22,1382_SO,1382_2182,Šidlovec,,0,,259293,0,0
30,1382_SO,1382_2183,Budovateľská -> 7 Širpo,,1,,259423,0,0
7,1382_SO,1382_2184,Širpo,,0,,259013,0,0
33,1382_SO,1382_2185,Pod nadjazdom,,0,,259446,0,0
33,1382_NE,1382_2186,Pod nadjazdom,,0,,259446,0,0
11,1382_NE,1382_219,Na Rúrkach,,0,,259085,0,0
44,1382_SO,1382_2197,Č.most-Cemjata,,0,,259538,0,0
44,1382_SO,1382_2198,Č.most-Cemjata,,0,,259538,0,0
44,1382_NE,1382_2199,Č.most-Cemjata,,0,,259538,0,0
8,1382_SO,1382_22,Sídlisko III,,0,,259020,0,0
22,1382_PD,1382_220,Šidlovec,,0,,259298,0,0
44,1382_NE,1382_2200,Č.most-Cemjata,,0,,259538,0,0
22,1382_SO,1382_2204,Železničná stanica Sibírska,,1,,259304,0,0
36,1382_SO,1382_2207,Trojica-Cemjata,,0,,259471,0,0
14,1382_PD,1382_2210,Záborské,,1,,259181,0,0
14,1382_NE,1382_2213,Kanaš,,0,,259154,0,0
14,1382_NE,1382_2214,Veľký Šariš,,1,,259185,0,0
14,1382_SO,1382_2215,Garrett,,1,,259173,0,0
14,1382_SO,1382_2216,Č.most-Kpt.Nálepku,,0,,259178,0,0
4,1382_PD,1382_2228,Sídlisko III,,0,,258972,0,0
14,1382_PD,1382_2229,Kanaš,,0,,259164,0,0
4,1382_PD,1382_2231,Sídlisko III,,0,,258972,0,0
4,1382_PD,1382_225,Pod Šalgovíkom,,1,,258971,0,0
14,1382_PD,1382_2259,Železničná stanica,,1,,259157,0,0
22,1382_SO,1382_2276,Trojica-Cemjata,,0,,259307,0,0
4,1382_PD,1382_2283,Sídlisko III,,0,,258972,0,0
4,1382_PD,1382_2291,Sídlisko III,,0,,258972,0,0
8,1382_SO,1382_23,Sídlisko III,,0,,259020,0,0
4,1382_PD,1382_2332,Sídlisko III,,0,,258972,0,0
15,1382_NE,1382_2333,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
27,1382_NE,1382_2346,Hviezdna,,0,,259373,0,0
11,1382_NE,1382_2358,Na Rúrkach,,0,,259085,0,0
39,1382_NE,1382_236,Švábska,,1,,259492,0,0
4,1382_PD,1382_2360,Sídlisko III,,0,,258972,0,0
22,1382_PD,1382_2364,Šidlovec,,0,,259295,0,0
39,1382_NE,1382_238,Sídlisko III,,0,,259498,0,0
22,1382_PD,1382_2385,Pod Šalgovíkom,,1,,259294,0,0
22,1382_PD,1382_239,Šalgovík,,1,,259303,0,0
4,1382_PD,1382_24,Pod Šalgovíkom,,1,,258973,0,0
5,1382_PD,1382_240,Bajkalská,,0,,258981,0,0
22,1382_PD,1382_2407,Šidlovec,,0,,259298,0,0
29,1382_PD,1382_241,Nemocnica,,1,,259414,0,0
33,1382_PD,1382_242,Pod nadjazdom,,0,,259446,0,0
22,1382_PD,1382_2429,Teriakovce,,1,,259299,0,0
32A,1382_PD,1382_244,Okružná-Trojica,,0,,259439,0,0
22,1382_PD,1382_2445,Čierny most,,0,,259305,0,0
22,1382_PD,1382_2447,Teriakovce,,1,,259299,0,0
22,1382_PD,1382_2450,Šidlovec,,0,,259298,0,0
22,1382_PD,1382_2452,Pod Šalgovíkom,,1,,259294,0,0
22,1382_PD,1382_2453,Šidlovec,,0,,259298,0,0
22,1382_PD,1382_2455,Šalgovík,,1,,259303,0,0
22,1382_PD,1382_2459,Šidlovec,,0,,259293,0,0
22,1382_PD,1382_2460,Pod Šalgovíkom,,1,,259294,0,0
27,1382_PD,1382_2463,Terchovská,,0,,259382,0,0
32,1382_PD,1382_247,Sibírska,,1,,259428,0,0
4,1382_PD,1382_2473,Sídlisko III,,0,,258972,0,0
7,1382_SO,1382_248,Budovateľská,,1,,259012,0,0
36,1382_SO,1382_2489,Trojica,,0,,259477,0,0
18,1382_PD,1382_2490,Cemjata,,0,,259240,0,0
11,1382_NE,1382_2492,Rúrky-Malý Šariš,,0,,259086,0,0
11,1382_SO,1382_2499,Rúrky-Malý Šariš,,0,,259086,0,0
5,1382_PD,1382_250,Obrancov mieru,,1,,258982,0,0
15,1382_SO,1382_251,KOLLÁROVA ZA KALVÁRIOU,,0,,259218,0,0
15,1382_SO,1382_252,Nemocnica,,1,,259217,0,0
36,1382_NE,1382_2523,Pod Šalgovíkom,,1,,259466,0,0
4,1382_PD,1382_2524,Sídlisko III,,0,,258972,0,0
36,1382_SO,1382_2525,Pod Šalgovíkom,,1,,259466,0,0
4,1382_PD,1382_2527,Sídlisko III,,0,,258972,0,0
4,1382_PD,1382_2528,Sídlisko III,,0,,258972,0,0
4,1382_PD,1382_2529,Sídlisko III,,0,,258972,0,0
15,1382_SO,1382_253,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
4,1382_PD,1382_2530,Sídlisko III,,0,,258972,0,0
8,1382_PD,1382_2531,Sídlisko III,,0,,259020,0,0
18,1382_PD,1382_2533,Teriakovce,,1,,259242,0,0
22,1382_PD,1382_2534,Teriakovce,,1,,259301,0,0
15,1382_SO,1382_254,Nemocnica,,1,,259217,0,0
8,1382_PD,1382_2542,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2546,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2547,Sídlisko III,,0,,259020,0,0
27,1382_SO,1382_255,Hviezdna,,0,,259373,0,0
38,1382_NE,1382_2551,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2552,Sibírska,,1,,259488,0,0
27,1382_NE,1382_2553,Terchovská,,1,,259370,0,0
15,1382_NE,1382_2555,Nemocnica,,1,,259217,0,0
38,1382_NE,1382_2557,Sídlisko III,,0,,259487,0,0
15,1382_SO,1382_256,Nemocnica,,1,,259217,0,0
38,1382_NE,1382_2560,Sibírska,,1,,259488,0,0
15,1382_NE,1382_2562,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
8,1382_PD,1382_2564,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2565,Sídlisko III,,0,,259020,0,0
13,1382_NE,1382_2566,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
8,1382_PD,1382_2568,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2569,Sídlisko III,,0,,259020,0,0
15,1382_SO,1382_257,KOLLÁROVA ZA KALVÁRIOU,,0,,259232,0,0
39,1382_PD,1382_2570,Švábska,,1,,259506,0,0
8,1382_PD,1382_2571,Sídlisko III,,0,,259020,0,0
38,1382_NE,1382_2572,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2573,Sibírska,,1,,259488,0,0
38,1382_NE,1382_2574,Sídlisko III,,0,,259487,0,0
27,1382_NE,1382_2575,Hviezdna,,0,,259373,0,0
38,1382_NE,1382_2577,Sibírska,,1,,259488,0,0
38,1382_NE,1382_2578,Sídlisko III,,0,,259487,0,0
38,1382_NE,1382_2579,Sibírska,,1,,259488,0,0
15,1382_SO,1382_258,Nemocnica,,1,,259217,0,0
8,1382_PD,1382_2580,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2581,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2583,Sídlisko III,,0,,259020,0,0
13,1382_NE,1382_2584,Jurkovičova ->33 Šváby-Delňa,,0,,259131,0,0
8,1382_PD,1382_2585,Sídlisko III,,0,,259020,0,0
8,1382_PD,1382_2586,Sídlisko III,,0,,259020,0,0
5,1382_PD,1382_2587,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_2588,Budovateľská,,1,,258963,0,0
38,1382_NE,1382_2589,Sídlisko III,,0,,259487,0,0
29,1382_NE,1382_259,Nemocnica,,1,,259415,0,0
13,1382_SO,1382_2590,Jurkovičova ->33 Šváby-Delňa,,0,,259131,0,0
